unique_id,customer_id,local_guide,date_year,text,store_name,company_name,text_response
475,732,True,2023,"Here you can get almost everything you want in terms of sporty clothing at ""moderate prices"", parking deck (free) available, snack bar for when you're hungry. During the week it wasn't overcrowded.",Herzo Store,adidas,
476,679,True,2019,"They call it a factory sales store, but we did not see such a cheap price, it is just large and has a wide variety of products, making it a permissible shopping center. …",Herzo Store,adidas,
477,568,True,2023,Large selection. Miscellaneous reduced. But a lot of customer traffic. Sufficient parking spaces available,Herzo Store,adidas,
478,1499,False,2023,"I don't know what to rate positively now. It is full. In fact, it's so full that you couldn't even see the items on the shelves. We arrived in a buying mood but left again after 30 minutes. Totally weird selection of items. For an outlet, pretty expensive!",Herzo Store,adidas,
479,1266,True,2023,"It's a great adidas outlet, there's a McDonald's next door and you can go out to eat.",Herzo Store,adidas,
480,1685,False,2023,"I bought Herzo trekking shoes online directly from Adidas. My complaint was answered and resolved immediately on Sundays after six months. I have never experienced such great customer service, huge praise. I sent the shoes back to Herzo. After 4 working days of my complaint I got my money back. Thank you very much.",Herzo Store,adidas,
481,2,False,2022,"Great store, good selection, everyone will find what they are looking for here, lots of shoes to choose from, but you have to take some time to look for some great bargains!",Herzo Store,adidas,
482,1726,True,2023,"The outlet for Adidas clothes! You can get some good snappers here! If you're in the area, you should definitely take a look!",Herzo Store,adidas,
483,2011,True,2023,"Very cool!

Great selection except for NMDs, unfortunately there are only two pairs or …",Herzo Store,adidas,
484,1644,True,2024,Great prices. Get great advice!,Herzo Store,adidas,
485,2081,False,2023,You come for a pair of new shoes. And leaves with his hands full of bags. Bargain alert!,Herzo Store,adidas,
486,2173,False,2023,"Terrible quality!!!!((((I bought sweatpants, the fabric was worn out, disgusting quality!!! The pants cost 30 euros, I'm disappointed, I won't buy anything there and I recommend everyone, other brand clothing to choose!! !",Herzo Store,adidas,
487,173,True,2023,"Cheap, but unfortunately the size is missing for women, mostly sizes 36 - 38 available, I'm just a 42",Herzo Store,adidas,
488,502,True,2021,"From the entrance to the service, everything was attentive and better than in the store",Herzo Store,adidas,
489,1853,False,2023,"Great service staff, very attentive. Cool atmosphere and good selection",Herzo Store,adidas,
490,1148,True,2019,"Everything was very tidy and very good advice, this applies to the small store NEXT to the main building. Reebok and Adidas are housed here along with the latest generation of sportswear. There are reasonably good SALE % offers on both sites.",Herzo Store,adidas,
491,1462,True,2019,"Very large selection, good prices and one or two bargains possible.",Herzo Store,adidas,
492,252,False,2023,good goods.perfect selection.extremely full on weekends.,Herzo Store,adidas,
493,2091,True,2022,"Very large, beautifully furnished, diverse selection. Delicious cafe. Always new things, keep up with the trend with great offers. Something for everyone and wheelchair friendly.",Herzo Store,adidas,
494,1146,False,2023,"I was finally here, it will remain unique. Large selection, if you are in size. XS, S, M or L fits, everyone else doesn't find much. The things aren't cheaper either, I get better and cheaper service in the sports shop at home. Luckily I …",Herzo Store,adidas,
495,1927,False,2024,Great selection and very nice staff.,Herzo Store,adidas,
496,1934,True,2021,There wasn't much going on today. You can always find something really good on offer,Herzo Store,adidas,
497,1552,False,2023,There is nothing in this store! hopeless collections at sick prices. I don't recommend it.,Herzo Store,adidas,
498,1308,False,2023,"The Adidas Store is a must on any short vacation in the area. Huge selection at great prices and I find a great bargain almost every time. Very nice salesmen and saleswomen. Even if the parking garage and parking lot are full, it's all done …",Herzo Store,adidas,
499,1987,True,2020,"Top goods, good prices, but I would never go there on Saturdays again because it's horrible there",Herzo Store,adidas,
500,1317,False,2023,"I bought an adidas soccer shoe for 200 euros. This completely ripped open after one season. Unfortunately I lost the sales receipt.
Adidas is unable to help me. …",Herzo Store,adidas,
501,970,True,2023,"This is Herzogenaurach, where the Adidas and Puma brands were born!! Both of them have opposite outlets and are also located in a museum!! The campsite of the German national team is also located here 😉🤙🏼 …",Herzo Store,adidas,
502,254,False,2023,"Where people come from all over the world and take long car journeys with their dogs, they are unfortunately not allowed. You are still asked if you can leave them somewhere else?! …",Herzo Store,adidas,
503,1716,False,2017,"I'm a big fan of the Adidas brand. Accessories, clothing and footwear have great quality excellence. Congratulations.",Herzo Store,adidas,
504,533,True,2023,"Immediately found what I was looking for. Thanks to the air conditioning, pleasant shopping...helpful staff...TOP",Herzo Store,adidas,
505,1220,False,2023,Great store with some very good offers.,Herzo Store,adidas,
506,1588,False,2024,"Even if you don't specifically look for anything, you can always find something :)",Herzo Store,adidas,
507,1242,False,2023,A great store with very good advice.,Herzo Store,adidas,
508,1840,False,2023,Was immediately turned away at the entrance. I have a small dog weighing 3kg. I was therefore refused entry. Sell ​​outdoor clothing and ban dogs. I can't understand. I went straight back home. I won't spend a cent where I'm not welcome with my dog.,Herzo Store,adidas,
509,1641,False,2024,Good selection at attractive prices,Herzo Store,adidas,
510,1610,True,2020,"An essential place to try to get good deals on Adidas brand clothing. Minimum 30% discount but you can go up to 80%. Arrivals fluctuate: sometimes many different choices, sometimes fewer. Not all sizes are available for a given model. Not …",Herzo Store,adidas,
511,1287,True,2024,Very nice clothes there,Herzo Store,adidas,
512,372,False,2023,"It feels like all the goods are for sale here that aren't offered in normal stores because they're just ugly... the regular basics, on the other hand, aren't really cheap, you can get everything cheaper with a little search on the Internet, …",Herzo Store,adidas,
513,2094,True,2023,Very small selection. But the staff is very good.,Herzo Store,adidas,
514,1616,True,2023,"If you are nearby, you have to stop here. A very large and beautiful shop. The range is huge. You can always find something here. The prices are unbeatable! However, you should bring your time as it can be quite crowded. It's bad when 10 …",Herzo Store,adidas,
515,1211,True,2020,"Every day is worth it here. Stop by and save at least 33% off the normal price. And today there was another 20% off all the already reduced prices. Tip top. Selection of fitness, running, women and men as well as the great shoes...that's something for me and for you! Go here and be amazed.",Herzo Store,adidas,
516,1642,False,2024,"Super competent team
I'm excited",Herzo Store,adidas,
517,1281,False,2023,"A nice store in itself. However, we were a little disappointed by the mess. There was hardly anything going on. The lady at the checkout was probably the only one working. Others just chatted or disappeared into the camp in groups of three.",Herzo Store,adidas,
518,624,False,2023,"Very expensive everything...
You're used to something different at an outlet... outrageous",Herzo Store,adidas,
519,1006,True,2023,"Nice store... lots of items... you can get good bargains. It's just a shame that there are often only small sizes available. Been there again today. Selection was better, even in large sizes",Herzo Store,adidas,
520,1330,True,2023,Sometimes it is possible to buy something cheap. But only sometimes,Herzo Store,adidas,
521,334,True,2023,"Always worth a trip. Unfortunately, it's no longer as cheap as it was in the old days in Herzogenaurach. But modern and large selection",Herzo Store,adidas,
522,1077,True,2023,"It's too crowded for me on Saturdays and I definitely won't do it again. We were lucky at the checkout, my daughter at the checkout next door had to wait much longer to cash out.",Herzo Store,adidas,
523,409,False,2021,"Best Adidas Outlet♥️🥰😍Mega selection. Despite Corona, everything was well organized, etc. Always worth a visit 😃 …",Herzo Store,adidas,
524,1244,True,2023,"Here all Adi-Hollics can get their hands on the bargains from the latest collection at a reasonable price.
It's worth it several times a year.
My wife now buys more clothes than I always do 😜 …",Herzo Store,adidas,
525,1553,True,2019,"Not a real shopping experience.

Maybe it was because of carnival, but the visit was healing, both in terms of …",Herzo Store,adidas,
526,780,True,2022,"🇵🇹Wonderful, I found the store of my dreams, the quality and prices are so good that I bought more than I needed.
🇬🇧Wonderful, I found the store of my dreams, the quality and prices are so good that I bought more than I needed. …",Herzo Store,adidas,
527,1424,True,2023,"Allow plenty of time for your visit, the store is huge and has a huge variety of stock. The prices are unbelievable, compared to sporting goods stores in Brazil.",Herzo Store,adidas,
528,2034,True,2023,"If you come across promotional dates, extra discounts are very reasonable. Other times it is discounted by around 40 percent",Herzo Store,adidas,
529,821,True,2018,"Recommended, we even met our national team. The selection is large, modern equipment, bargains to be found.",Herzo Store,adidas,
530,1443,True,2023,The outlet center extends over 2 floors. Everything is arranged very confusingly and mixed up. The staff very friendly and accommodating. Very narrow entrance to the parking area and very narrow parking spaces.,Herzo Store,adidas,
531,939,False,2023,"Great outlet, cheap prices. I found what I was looking for. You can't have enough sneakers. 😉 …",Herzo Store,adidas,
532,1848,True,2024,"Large selection, very expensive.",Herzo Store,adidas,
533,1782,True,2019,"Lots of everything. Personally, I'm overwhelmed by what's on offer at some point, but you'll definitely find something. Shoes for young and old also from Reebook. I would have liked a few more football jerseys.",Herzo Store,adidas,
534,608,True,2019,The Adidas outlet in Herzogenaurach. Almost all sporting goods manufacturers have a branch or even their headquarters here. Here the Adidas outlet stands out positively in terms of its design and prices,Herzo Store,adidas,
535,81,False,2018,"Very large place where you find everything about Adidas. Balls, shirts, shoes, all at prices reduced compared to the list price. Outside the building there is a small tent where they sell products on sale, and there you can find shirts of the major football teams at low prices. Free covered parking.",Herzo Store,adidas,
536,251,True,2023,"Clothes for every sport. Prices normal. Good bargains on some products, but not in all areas.",Herzo Store,adidas,
537,336,True,2023,"There is the entire range from Adidas, the bargain potential is disappointing, despite advertised up to 30% and up to 50%.
Otherwise, the two shops are clean and the employees are nice. It makes sense …",Herzo Store,adidas,
538,1301,True,2017,"There are some good bargains here, a changing, well-stocked range of various products in a well-kept, well-equipped outlet with the opportunity to have coffee and small things in the entrance area... USB mobile phone charging sockets available in the seating area...",Herzo Store,adidas,
539,88,False,2023,"Very small selection, no special products. Also no greeting or attention from the employees. My local Intersport store offers more choice and charm..",Herzo Store,adidas,
540,1161,True,2023,"The selection is very large. Unfortunately, T-shirts in size XL are often in short supply. I don't understand why there is so little available for such a common size. Another major point of criticism is that T-shirts of one size vary. If …",Herzo Store,adidas,
541,1706,True,2023,"Was OK. Prices relatively normal, selection a little larger than at C&A, but really nothing special.",Herzo Store,adidas,
542,547,True,2023,"Lots of products, good brand, good price.",Herzo Store,adidas,
543,1337,True,2019,A paradise for bargain hunters... At least 30% discount is quite good. Wide aisles guarantee calm shopping pleasure.,Herzo Store,adidas,
544,903,False,2024,"Great shopping experience, highly recommended",Herzo Store,adidas,
545,1816,True,2023,"Went there just before closing time and there was still a lot going on.
Somehow we lacked a bit of orientation as to what can be found where, or which area is specifically intended for what. …",Herzo Store,adidas,
