unique_id,customer_id,local_guide,date_year,text,text_response
1109,1640,True,2022,Bargains are rare and you don't have to go there,
1110,218,False,2020,Always good for a visit and usually lasts more than an hour. Regular customers say hello to Kater,
1111,1055,False,2023,"No big sizes at all, which is what I would just expect from an outlet.",
1112,119,True,2021,"Like my colleagues from Adidas, I still have to shrink before I buy it for the first time. Large selection, small sizes.",
1113,752,True,2023,Great goods at great prices👍🏻 …,
1114,927,True,2018,"The price is okay, but the selection is not yet sufficient. I hope that Puma's shoes will not see a similar development direction in the future.",
1115,82,True,2020,You can always find something there....great prices....huge selection,
1116,64,True,2020,Well sorted! Cheap prices and lots of parking! Even e-charging stations...,
1117,1089,True,2023,Super well-stocked outlet with well-reduced prices and good advice,
1118,497,True,2018,Some very good offers! Always found something so far,
1119,1007,True,2018,"Well-stocked outlet store, some of which are significantly cheaper than anything you've ever seen before, but of course it's not guaranteed for all products",
1120,1646,True,2023,Huge selection and great offers,
1121,1857,False,2023,They write that they have promotions and they write the truth!!!!,
1122,1095,True,2020,"Well, I get the same price online, but the selection is still great.",
1123,899,True,2019,Better offers than at Adidas but you can only find a lot there if you're thin otherwise you're just out of luck,
1124,54,False,2018,"We have made a bargain purchase in the Puma store several times. The goods are great (sweaters have been worn by the 2nd generation and are almost like new) and, what amazed us, the advice was A1 (1 consultant who accompanied us through all …",
1125,1665,True,2021,Finally a large selection AND great prices. That's what I call an outlet.,
1126,1750,True,2022,"Modern, large shop with a great offer! Parking spaces and restaurant available.",
1127,664,True,2019,"You really get what you want and, above all, you save a lot of money.",
1128,1400,True,2023,"For an outlet, very little selection",
1129,1576,True,2019,Good offers and bargains make a visit an experience with guaranteed success!,
1130,1684,False,2020,Top offer and extensive selection. The prices are also convincing,
1131,665,True,2021,"Very nice place, clean and tidy. You can expect an architectural MAX.",
1132,1699,True,2022,Great solution with the Corona measures. Nice and informative employees. PUMA products at a good price!,
1133,967,True,2018,"Parking right in front of the door, bakery integrated. Prices ok, but selection...! 🤐 …",
1134,1327,False,2023,"Great shopping experience, good prices!",
1135,422,False,2021,Lots of choice... some very good bargains,
1136,1045,True,2019,"The outlet was surprisingly interesting. Good offers and selected unique items.
Was worth it. Unlike Adidas.",
1137,89,True,2022,"The bridge is crooked and crooked and hurts your eyes.
Please initiate deletion.",
1138,1586,False,2022,"Only for slim ones. Unfortunately, XXL doesn't have that much choice",
1139,1270,True,2022,"A great range of products, finding the entrance is a little difficult because there is almost no signage.",
1140,1484,True,2021,"You have to be lucky to find something, it's best to stop by often 😉 …",
1141,174,True,2019,"Many people. But it's normal. Nevertheless, the employees are very friendly",
1142,1662,True,2023,"Great outlet, great bargain!",
1143,1550,True,2018,Nice and cheap things but unfortunately the employees are very unmotivated which makes the mood in the entire shop very tense,
1144,1201,False,2022,"As for sportswear, yes they are good, as for shoes I think not much even though they are a famous brand",
1145,1913,True,2020,"Excellent products, their prices are not cheap, and there is always a discount section in it",
1146,1076,True,2017,There's a lot to buy and not just old goods that no one wants anymore. Not a huge shop but sufficient.,
1147,1340,False,2021,Always my pleasure! The goods and quality are simply great!,
1148,1667,True,2023,Disappointed. I expected much more. I DIDN'T FIND THE OUTLET.,
1149,1489,True,2019,"People..people please!!in your case XL is a 42..There are also sporty, curvy, full people. It's just a shame with such cool designs!!",
1150,1529,True,2018,Unfortunately it's no longer what it used to be. You can easily find better deals on the internet than here...,
1151,1483,True,2018,"Good for bargains, everything you need or not 🙄 …",
1152,440,False,2018,Friendly people shop more clearly and shop there more often.,
1153,57,True,2021,You can find really good bargains here if you take your time and look!,
1154,1621,True,2019,"Good selection, fair prices and professional advice. Everything when you need it.",
1155,265,True,2021,"You can also find great things at PUMA!
It's simply fantastic that two such global companies are based in small Herzogenaurach.",
1156,1534,True,2023,,
1157,892,True,2020,10 years ago there was a much better offer. Plus it's more expensive for an outlet!,
1158,444,True,2019,"If you go to the Outlet City Herzogenaurach, you should always plan a stop at Puma. The brand is on the rise again in the favor of buyers and offers good quality. You can also find merchandise products from Ferrari and BMW Motorsport as well as AMG Petronas here. So there are a total of 4 🌟🌟🌟🌟 here …",
1159,594,True,2022,It's really cheap. Very good quality and price 👌 …,
1160,409,True,2022,Very good 👍 and good prices can only be recommended... …,
1161,1080,False,2021,"It's a great store, very clean and you can save a lot.",
1162,1963,False,2019,Super mega cool stock. You need to get to the sale and then the prices are simply minimal!,
1163,616,True,2021,"- limited selection, unappealing clothing items
- Price-performance ratio not appropriate for outlet shopping
- good selection of sneakers",
1164,1593,True,2023,"Generally good quality, but not enough selection of running shoes",
1165,1198,True,2020,"There is a big store and other brands nearby for comparison, reasonable prices and a lot of variety",
1166,1052,True,2023,Large selection at good prices.,
1167,1666,True,2018,Spacious beautiful outlet. Selection and prices are good. Lots of free parking.,
1168,158,True,2022,Cheap prices found great things 😊 …,
1169,154,True,2023,Great bargain…great store….,
1170,115,True,2020,"Rarely find anything here.

But it's bright and there's always a lot going on 😅 …",
1171,1746,True,2020,It's not my favorite among the sporting goods manufacturers. But the shop is definitely worth it,
1172,1600,True,2022,Selection quite okay at fair prices. Good selection of shoes.,
1173,1151,True,2020,"For me, Puma has improved significantly, better prices, more offers, good quality, keep it up. This is how you beat your competition.",
1174,1468,True,2020,"It's currently being remodeled, so not everything is neat.
Will definitely improve again.",
1175,458,False,2022,"Very nice staff, asks for good advice.",
1176,1195,True,2021,Great clothes and shoes and you can always find bargains,
