NBa7we src,d4r55,RfnDt,rsqaWe,wiI7pd,wiI7pd 2
https://lh3.googleusercontent.com/a/ACg8ocJ_m-TL224WnTEPWDiomR_j10I_d5tmQyPEgkvzNeKb=w72-h72-p-rp-mo-ba2-br100,Eric Janowitz,Local Guide · 22 reviews,5 years ago,"Yes, that's nice, but now when you think you're getting a bargain, well, the prices are normal",
https://lh3.googleusercontent.com/a-/ALV-UjWjIAmYSVbWDjvpxT81F2HtnjReojV-FaQc0dMtIHeZkjbf=w72-h72-p-rp-mo-ba5-br100,Bence Grell,Local Guide · 189 reviews · 908 photos,a year ago,"I can only recommend! Huge selection, lots of deals. It's worth shopping here.",
https://lh3.googleusercontent.com/a-/ALV-UjUfzsd7jiNjiyqHDw0ipbpbl42yIth4s3t7iHaO9HAxSo0=w72-h72-p-rp-mo-ba4-br100,Anton,Local Guide · 89 reviews · 25 photos,2 years ago,Very big and beautiful. Affordable products available,
https://lh3.googleusercontent.com/a-/ALV-UjUHjMge4sLrI1y6IsktYrhLv91YXC7ey3tTSu0BmGFm7LlO=w72-h72-p-rp-mo-ba3-br100,Claus Sippel,Local Guide · 52 reviews · 44 photos,6 years ago,"Unfortunately there are no clothes for whole men here.
There is clearly a lack of sizes beyond XXL.
There's everything here for half shirts. 😕 …",
https://lh3.googleusercontent.com/a/ACg8ocKyXLRPIEDdY4WRN0o-LJzVjpWFkm75GT91GTkI19g1=w72-h72-p-rp-mo-ba4-br100,HSVsince1979,Local Guide · 174 reviews · 69 photos,7 years ago,"In contrast to Nike and Adidas, a clearly structured, friendly, bright store. You can also get some bargains. There is also a large parking lot with charging options for electric cars and space for our motorhome. This makes shopping fun in contrast to the chaos at Adidas Nike and Co",
https://lh3.googleusercontent.com/a/ACg8ocL1KKv2Sm2tFjCd327Biy2eDBl1i3BgogcjMssliLgx=w72-h72-p-rp-mo-br100,Udo Kniephoff,13 reviews,a year ago,All you need. Good prices,
https://lh3.googleusercontent.com/a-/ALV-UjWf7lNhocBYlTSGzZXogbckexySJejNjp2qtUDOzyq1AHwq=w72-h72-p-rp-mo-ba4-br100,Vanessa,Local Guide · 111 reviews · 143 photos,a year ago,A very nice outlet with really good prices.,
https://lh3.googleusercontent.com/a/ACg8ocJ8pbjVGI0CA8Rj3IUjSDdNGMLF5LunXJSuiFDk1MF-=w72-h72-p-rp-mo-br100,RK Aus Nbg,11 reviews,2 years ago,"What happened to the great Puma store from before 2019? Since the renovation I can't find ANYTHING there anymore. Before, I never left there empty-handed. An example: sweat jacket for men, black: 40 pieces are hanging in the store, of which …",
https://lh3.googleusercontent.com/a/ACg8ocLPl6ymCoplJF-IP4LLeYwspdF7O5zz5s_4xBu89ZXm=w72-h72-p-rp-mo-br100,Marion H.,25 reviews,a year ago,"It was great here, we also found what we were looking for. It's worth a visit.",
https://lh3.googleusercontent.com/a/ACg8ocLcXyrimGm5ATsOcgdOcKYPOFUYXM-WUtv7VRBLZxu2=w72-h72-p-rp-mo-br100,Iris Bohnens,20 reviews,a year ago,Super well stocked and really affordable prices,
https://lh3.googleusercontent.com/a-/ALV-UjWMGUjy58ItiOxxfzYE-lryEBfoWz2GPOUki_MwwTHA2tA=w72-h72-p-rp-mo-ba4-br100,Manuel Messerer,Local Guide · 67 reviews · 94 photos,6 years ago,"Very nice, large selection but not everything is a bargain like before. All in all, a worthwhile visit.",
https://lh3.googleusercontent.com/a/ACg8ocJPLmRP7rd5SHsrlxU8HhSoIJ1Qvso_kV8K5INAofeL=w72-h72-p-rp-mo-br100,Dagmar Schmitt,63 reviews · 192 photos,2 years ago,"Lots of choice, pleasantly surprised, bought two pairs of shoes",
https://lh3.googleusercontent.com/a-/ALV-UjVkctZMRDuE3GqJjdoOZzzt6FYEglhaI0TXuV_ZtC3z9x8=w72-h72-p-rp-mo-ba3-br100,Rami bahrioğulları,Local Guide · 26 reviews · 1 photo,a year ago,A nice outlet that appeals to all age groups.,
https://lh3.googleusercontent.com/a-/ALV-UjWxFRGq0o6Sl5kovizLSgByzQN_PT9apGGYkVFWtZYNx47F=w72-h72-p-rp-mo-ba6-br100,Roland Gehardt,Local Guide · 579 reviews · 909 photos,6 years ago,"Great store where everyone is sure to find something.

Good prices and nice staff. …",
https://lh3.googleusercontent.com/a-/ALV-UjUDXrLtAsNNLExrgCehBOlfG7AgzHP-mpokiS9YlULFP9s=w72-h72-p-rp-mo-ba4-br100,Falko Gratz,Local Guide · 95 reviews · 50 photos,a year ago,Very nice staff and great selection.,
https://lh3.googleusercontent.com/a-/ALV-UjW8ibbcIimjwo4EsUpL6QikuD_NMlR-bH_0JNdGdURfeBA=w72-h72-p-rp-mo-br100,Matthias Dreßel,3 reviews,5 years ago,"You shouldn't support any sporting goods manufacturer in the area... they're all greedy for money.
Selling and deceiving the logistics employees, they don't even feel ashamed",
https://lh3.googleusercontent.com/a/ACg8ocKZBu55jhSURRcQ8ZgCtAVtP1ULH9ZuBBeDzCQpf0nP=w72-h72-p-rp-mo-ba4-br100,Heidi Hoehn,Local Guide · 112 reviews · 140 photos,9 months ago,Interesting presentation of the new products and great bargains in the outlet.,
https://lh3.googleusercontent.com/a/ACg8ocIkaaP_QKRUWSo4w9rlOBIE5ab9-8keGTp2HZc_MKPE=w72-h72-p-rp-mo-ba4-br100,Sabine K.,Local Guide · 54 reviews · 115 photos,5 years ago,I really liked the designs of women's sportswear. Naturally they are a little expensive compared to the others but hey it's Puma. The staff was quite friendly when I went there,
https://lh3.googleusercontent.com/a-/ALV-UjXKq1AMlHfW0WeozCJwj_iToZs2B1oMhAYr32LsqdDZ8Gg=w72-h72-p-rp-mo-ba4-br100,Gloria Kilian,Local Guide · 91 reviews · 49 photos,2 years ago,Quite okay but nothing extraordinary. Not really cheap for an outlet shop.,
https://lh3.googleusercontent.com/a/ACg8ocICG64eteLbxpZjYHSvQYg6YKl7DjgRRKrNQqLfXqw-=w72-h72-p-rp-mo-ba4-br100,Rafał Sokołowski,Local Guide · 16 reviews · 119 photos,4 years ago,"Large selection, frequent discounts of up to 50%, a nice separate section of the latest collections.",
https://lh3.googleusercontent.com/a-/ALV-UjVut3XjJAyMqYUg7f42XwAj1rn4QdmuF46RrsV5daxnUDmo=w72-h72-p-rp-mo-ba4-br100,Jutta Kempf,Local Guide · 71 reviews · 429 photos,4 years ago,"Great atmosphere! Great clothes, very nice staff. 1a advice, cool people. Gladly again and again!",
https://lh3.googleusercontent.com/a/ACg8ocJSg68jIiyFYbf50hzIJbMAc01kgs7u3LzPZg2Is9tv=w72-h72-p-rp-mo-ba4-br100,Jim Knopf,Local Guide · 86 reviews · 52 photos,3 years ago,I've always bought good things here. Employees are helpful.,
https://lh3.googleusercontent.com/a-/ALV-UjXQoeSrsjS4WJBfefGyqgYjR1TWmm2XVCR2HBbjQsNinI4=w72-h72-p-rp-mo-br100,Robert Becker,96 reviews · 47 photos,2 years ago,"Always happy to take it with you as a pit stop on the way back from Austria.
Large selection, nice staff.",
https://lh3.googleusercontent.com/a/ACg8ocLDlspfsFFXf5wuiC1vgTfjak6gT04EyPwnQ1CwfTSP=w72-h72-p-rp-mo-ba4-br100,Martin Rindsfüsser,Local Guide · 74 reviews,4 years ago,The prices aren't that good anymore. I've found better deals before.,
https://lh3.googleusercontent.com/a-/ALV-UjVHbIxryZMcSee6tx6V6U241jjUC8DKEiorTT-IrGWX14o=w72-h72-p-rp-mo-ba2-br100,Frank Schweitzer,Local Guide · 11 reviews,7 months ago,Really recommended 😃👍 …,
https://lh3.googleusercontent.com/a/ACg8ocJiCMIuELvZjk9dBlz1b_kTEFW02gAXAhN-SvJnvny4=w72-h72-p-rp-mo-br100,A S,17 reviews,2 years ago,Not interesting for football shoes. I wonder why there is almost no selection of football shoes at a Puma headquarters. Prices and selection just unattractive. Maybe they don't want to sell anything...,
https://lh3.googleusercontent.com/a-/ALV-UjUphYX7S-Z_6KDCszio9lq8sN7SgYhqyRmCG5XiECFkHWE=w72-h72-p-rp-mo-ba4-br100,Klammeraffenland,Local Guide · 37 reviews · 28 photos,6 years ago,"Always worth a visit! A nice, large store with plenty of changing rooms and a huge parking lot! A must for bargain hunters!",
https://lh3.googleusercontent.com/a/ACg8ocKihU4YT6ZSTJsiVFM-b3UeTPtLtEWt0qO3vbr0ok-N=w72-h72-p-rp-mo-ba4-br100,Herzkirsche 29,Local Guide · 87 reviews · 77 photos,4 years ago,"New, modern shopping outlet. Everything is spacious and clearly presented. Top prices, long waiting times at the checkout. However, I'm not a puma fan. If you like this, this is the right place. Next door there is a bakery & cafe bistro, and a few sports shops. W",
https://lh3.googleusercontent.com/a-/ALV-UjXCekzmp96GaN7yk0OT8vH0NX-NptMOFqasfrSXhr5tNw=w72-h72-p-rp-mo-ba2-br100,Elias Zorn,Local Guide · 23 reviews · 3 photos,a year ago,The prices and the range of products are simply convincing... Try it out!!!,
https://lh3.googleusercontent.com/a/ACg8ocJI-_KCxj6G8gnCJ9GEsJk_comZ5O1Qgq05yC_jxuIT=w72-h72-p-rp-mo-br100,Agnes Wallfahrer,5 reviews,a year ago,I've just been standing at the checkout for 25 minutes..... Saleswoman moves in slow motion.,
https://lh3.googleusercontent.com/a/ACg8ocJw7nwRG2KcDjnZ3rPxJNgSxZJGMTPTA_UcuGTZPA4l=w72-h72-p-rp-mo-ba2-br100,eric 05,Local Guide · 16 reviews · 29 photos,4 years ago,Good prices. Not that big of a selection but good stuff,
https://lh3.googleusercontent.com/a-/ALV-UjWuSk9UKZWDfVY-zmJhpgVw6K6kPq8GsMRc1zlybz2EmwA=w72-h72-p-rp-mo-ba4-br100,Dragan Zivanovic,Local Guide · 30 reviews · 281 photos,6 years ago,Veliki Outlet,
https://lh3.googleusercontent.com/a/ACg8ocIUpa4rT-T3b24zIigEfWaMvIcy-F1h-aMXnZncyxrF=w72-h72-p-rp-mo-ba5-br100,Christin S.,Local Guide · 155 reviews · 243 photos,a year ago,Unfortunately I was disappointed this time and went home without a bargain,
https://lh3.googleusercontent.com/a/ACg8ocJxgkPQt9t8w4zZbvopEYuP-xvjJPl2I5rTiS5agV5F=w72-h72-p-rp-mo-ba6-br100,Stefan Schmidt,Local Guide · 395 reviews · 84 photos,a year ago,"Large selection of clothes. If you don't search specifically, you'll find something",
https://lh3.googleusercontent.com/a-/ALV-UjVBoQo-JOl-y-brtkZzCp3X0sruTJz9u-XlObOesC67hQ=w72-h72-p-rp-mo-ba4-br100,Eloy Rodriguez,Local Guide · 55 reviews · 188 photos,2 years ago,"Good prices, great offers, very happy, I didn't expect it",
https://lh3.googleusercontent.com/a/ACg8ocJl7YfhrV7SYotGKbRTIb_wf37Ihieyej4uiJDAxoHu=w72-h72-p-rp-mo-br100,Bri. K.,56 reviews,10 months ago,"Puma has made herself. Nice things, some of them quite well discounted.",
https://lh3.googleusercontent.com/a/ACg8ocLvEfNgDTXIMlmg9lZH-yf2cD0-rdtykvFNFl9IfQQ5=w72-h72-p-rp-mo-br100,Aachener & Düsseldorfer,825 reviews,5 years ago,"The Puma inbound service for complaints is one of the best I have ever encountered. Mr. V. Muller and Ms. P. Harrigan, among others, have set new standards in the area of ​​service processing by answering the complaint promptly and …",
https://lh3.googleusercontent.com/a/ACg8ocK7-zW4gEoc4G9Temp5bfMGmchC-_2sO7zKUtlQvlw-=w72-h72-p-rp-mo-br100,Peter Gerner,115 reviews · 9 photos,a year ago,Such a diverse offering was overwhelming.,
https://lh3.googleusercontent.com/a/ACg8ocKIOu95u3ZZOnCCBTWbBv-X_v5iQ-stGXQ3inEMiCxa=w72-h72-p-rp-mo-ba3-br100,Claudia Arca,Local Guide · 36 reviews · 1 photo,9 months ago,A little expensive for an outlet,
https://lh3.googleusercontent.com/a/ACg8ocKRR3-lhsDXUNz_JNHXeJ93K7lHK2fzq3-WLsfJrZjQ=w72-h72-p-rp-mo-ba4-br100,Thomas Löffler,Local Guide · 154 reviews · 47 photos,4 years ago,A nice outlet with plenty of selection. You can always find one or two bargains. There are also plenty of parking spaces.,
https://lh3.googleusercontent.com/a-/ALV-UjX2Xhth8cPmNIBHuqREAgsc9v6nuCWtet_LNYyprhPKwA=w72-h72-p-rp-mo-ba4-br100,Vladan Petrovic,Local Guide · 91 reviews · 165 photos,6 years ago,"Good range, prices okay, seller friendly but not pushy.",
https://lh3.googleusercontent.com/a-/ALV-UjVOMGcwbMPifiYfRYCGMvjckU7nf8J0icdnQ7gBR6gDIQP1=w72-h72-p-rp-mo-ba4-br100,Marek Lehmann,Local Guide · 183 reviews · 217 photos,a year ago,Thanks Puma. Here I also have a good selection in large sizes and very nice employees.,
https://lh3.googleusercontent.com/a-/ALV-UjUj9_QEFp0vposC2MUATeMK1FuenjVTDwHzBfW8beJbhbo=w72-h72-p-rp-mo-br100,Yan Dachs,12 reviews · 26 photos,a year ago,Nice outlet and good offers on great products - gladly again,
https://lh3.googleusercontent.com/a-/ALV-UjVcqWkUKLmdPxrtDBR97l4fItCY0M2zA7mTMDuV7qFNEG4=w72-h72-p-rp-mo-ba6-br100,Oleg Gerstner,"Local Guide · 557 reviews · 1,001 photos",11 months ago,"I left satisfied, thank you.
See you next time",
https://lh3.googleusercontent.com/a/ACg8ocL6kFwVxfqBAB8FLNjv7jtvdVpwFIFDwoSgoHbNHTwR=w72-h72-p-rp-mo-ba4-br100,Hakan Durak,Local Guide · 89 reviews · 16 photos,a year ago,Great staff strong prices good quality,
https://lh3.googleusercontent.com/a/ACg8ocJJUTR9jr3A9t97ekPghxSeJddNlCzWWBsLGK92_55Z7w=w72-h72-p-rp-mo-ba5-br100,Alexander Hausner,"Local Guide · 242 reviews · 1,012 photos",7 years ago,"So I'm really not into brands. But the shop doesn't look much compared to Adidas. I've never really found anything, despite multiple visits",
https://lh3.googleusercontent.com/a-/ALV-UjWiaYv6mzD1z7eas4zc3joRP5_jqjea0x0MvQC3klJWWls=w72-h72-p-rp-mo-ba4-br100,Marvin Bublitz,Local Guide · 61 reviews · 76 photos,6 years ago,"Very modern and great designed outlet center. If you browse around properly, you can get really good bargains here.",
https://lh3.googleusercontent.com/a/ACg8ocIZoZDiTaCcaAit8gAW6IsTPnuLCxYc9ePW1sBrlwx_=w72-h72-p-rp-mo-br100,Uwe Seelmann,50 reviews,2 years ago,"Great disinterest from the staff
I don't know any German sports manufacturers
So you don't have to be surprised that people are migrating to foreign …",
https://lh3.googleusercontent.com/a/ACg8ocKLSS-aTCOHOiJBiaQs_3Vqo4kmZbLbUhAis5x_I03D=w72-h72-p-rp-mo-br100,B. Schmidt,38 reviews · 3 photos,6 years ago,"I really enjoy being here, even though sometimes unfortunately there aren't the best offers!!
Have a nice stay!!",
https://lh3.googleusercontent.com/a/ACg8ocJvSGW6TxMiVmycf6lIQJ5yr-hfK5rAn5HfBeo0yMUg=w72-h72-p-rp-mo-ba4-br100,Bernhard Wehner,Local Guide · 125 reviews · 107 photos,2 years ago,"Great outfit offer at great prices.
Always worth a visit.",
https://lh3.googleusercontent.com/a/ACg8ocI9SfsDekFK4HjeIkCZETuhbC43hRSpmp8Nvz4Zeq7N=w72-h72-p-rp-mo-br100,A D,28 reviews · 3 photos,a year ago,Very nice and great prices.,
https://lh3.googleusercontent.com/a/ACg8ocIXBS3sys2CHdBNUoFM2FMrljsa9jabH6H4tg_zAc3q=w72-h72-p-rp-mo-ba4-br100,Ute Ritzau,Local Guide · 82 reviews · 7 photos,4 years ago,Gigantic selection. Top quality. Seller courteous. We recommend.,
https://lh3.googleusercontent.com/a/ACg8ocK6KKjVg47wKIMqorqy2l9evLHmePtSAYxCLVHI3zLL=w72-h72-p-rp-mo-br100,Radoslav Antunovic,28 reviews,9 months ago,"A large selection, everything neat and clean",
https://lh3.googleusercontent.com/a-/ALV-UjWQXHep_ovEzrHRuouNiF1pY97e9lqIfAUOI3nFZ1RXCCyB=w72-h72-p-rp-mo-ba6-br100,Big D,"Local Guide · 1,057 reviews · 2,369 photos",5 years ago,Quite ok. The selection was better and the price was still a bit high for an outlet.,
https://lh3.googleusercontent.com/a/ACg8ocKJjl3cjQhmGV1-W6LNGl0f-2_VkiGmH-adWMQYfvoz=w72-h72-p-rp-mo-ba3-br100,Andreas Ritter,Local Guide · 36 reviews · 6 photos,a year ago,I wish there was a larger selection of men's shoes. Otherwise everything was great.,
https://lh3.googleusercontent.com/a/ACg8ocJw3BE04PnWB0x6phOWQ0yZeVtGOsRehRJXQOtKlBOH=w72-h72-p-rp-mo-ba5-br100,valeria mattuzzi,Local Guide · 221 reviews · 193 photos,a year ago,"How much I love shopping here!!!
Ample parking.",
https://lh3.googleusercontent.com/a-/ALV-UjV36WnLW8KKum3T8lXPHuR8tA4wh07vXUhDCq1wG7RzZfMC=w72-h72-p-rp-mo-ba6-br100,Nicolas Löwe,Local Guide · 499 reviews · 763 photos,6 years ago,"The selection of goods is not particularly large, and the prices are not a revelation either. …",
https://lh3.googleusercontent.com/a-/ALV-UjXMh66iYQatMmEtpsxmtMthcQdN6qUXgNcCPRFe9g6Secw=w72-h72-p-rp-mo-br100,Sandra Goetz,23 reviews,4 years ago,"Branded clothes are usually too expensive in the store, but you save a lot of money in the outlet.
Highly recommended, thumbs up.",
https://lh3.googleusercontent.com/a-/ALV-UjWpGZUfJNTc1jSc7XCUahbIlt4s3_1FSbQqxDRmftAciaE=w72-h72-p-rp-mo-ba5-br100,Bernd Reichenberger,Local Guide · 267 reviews · 293 photos,a year ago,Modern and large outlet. More than enough parking spaces available.,
https://lh3.googleusercontent.com/a-/ALV-UjUHcLQ3bT-d90TIuZ8hm-I3MXFO6uh2IEbHVYGvl2ti8H4=w72-h72-p-rp-mo-ba4-br100,Marleny Varela Vargas,Local Guide · 168 reviews · 170 photos,a year ago,"This store is incredible, its history and shopping",
https://lh3.googleusercontent.com/a/ACg8ocLpavBi0JrYoIPwngqgd2ZOu4u1BeCRrmNY7FRaraW-=w72-h72-p-rp-mo-br100,Fuchs Marco,4 reviews,2 years ago,"Very large selection and fair prices.
Nice personel.",
https://lh3.googleusercontent.com/a/ACg8ocLgM0ncsIrQ7MPY_5ExUDalvP1vw3U6Fot_dCDHTWEO=w72-h72-p-rp-mo-ba4-br100,Raimund Wagner,Local Guide · 66 reviews · 3 photos,5 years ago,"Price performance very good, also found a lot in size 47 - there is also a very good selection of clothes!",
https://lh3.googleusercontent.com/a/ACg8ocLLTl7E7rHauFd8bAdMBN7F_oe_m6ISICb2YpLI8hC2ow=w72-h72-p-rp-mo-ba5-br100,good to be,Local Guide · 419 reviews · 55 photos,5 years ago,"As an old Puma fan, I have to say.
The store was nicer and the selection was better, but that's just the way fashion is, there's nothing you can do... Otherwise, I'll keep checking in to see if I can find anything 😉 …",
https://lh3.googleusercontent.com/a/ACg8ocIEFEuEmuZhlGdC_GDfNPRcUXcshjfRJsuUDacN4a3J=w72-h72-p-rp-mo-ba3-br100,lang bernhard,Local Guide · 60 reviews · 4 photos,2 years ago,All prices approx. 30% reduced. Unfortunately often only small sizes or xxl,
https://lh3.googleusercontent.com/a/ACg8ocJbDE9fNqANJn8Z-o2-Fe5RMNlmPL2AJ4ZzThzQI7RC=w72-h72-p-rp-mo-br100,Robby Hoffmann,62 reviews,2 years ago,"Great offers, good goods, really reduced",
https://lh3.googleusercontent.com/a/ACg8ocKKa5MNtVcMgsO7qARukcvTos8BQxV-tDa5jYkMDdik=w72-h72-p-rp-mo-ba2-br100,Simon Abt,Local Guide · 8 reviews · 28 photos,4 years ago,"Better than Adidas and Nike. The Puma Outlet Store is a very large store with a lot of parking spaces and a lot of selection, which is also of high quality with really fair prices. You can get jerseys from well-known teams from the previous …",
https://lh3.googleusercontent.com/a-/ALV-UjVOdcwQnfhN9fVsLPXs5MvohbF_dOoa0n25r89-uinHwKc=w72-h72-p-rp-mo-ba2-br100,Marion Iberle,Local Guide · 14 reviews · 3 photos,2 years ago,"Great, you can always find something cheaper than in normal stores.",
https://lh3.googleusercontent.com/a/ACg8ocLCf9kothw3d0uspwBakY4fYesLwbv-mZQofJbirUb2=w72-h72-p-rp-mo-ba2-br100,rafael leee,Local Guide · 5 reviews,4 years ago,"Biggest disappointment I've experienced, nothing innovative, just stuff like for pensioners, gray, black, olive... with a Puma stamp. Yes, there are alternatives to the motorsport stuff, but no, only something like that... 3 emails have …",
https://lh3.googleusercontent.com/a/ACg8ocKyS8rvI9l341UpooxVreHqsZfh7xSkSGWrZxA9fk7f=w72-h72-p-rp-mo-br100,Frank Schmidt,3 reviews,a year ago,Good offers and very good prices,
https://lh3.googleusercontent.com/a-/ALV-UjU9OuQ1H28wyGW-E81MUri9SyHxOVwzBhjLLx5gAg236gE=w72-h72-p-rp-mo-ba5-br100,Uwe Paasch,Local Guide · 527 reviews · 298 photos,4 years ago,Very nice and clear. Friendly service included. Top prices for an outlet.,
https://lh3.googleusercontent.com/a/ACg8ocI5iOhEry94ptL8UqWhE6_ApdOx14g1Wd4PVMjb1zam=w72-h72-p-rp-mo-ba3-br100,Живой,Local Guide · 9 reviews · 17 photos,10 months ago,Huge choice. Democratic prices.,
https://lh3.googleusercontent.com/a/ACg8ocJQXe5Ntyntkxx82qRXO9FY97pz6t806zAzzGOKBuTG=w72-h72-p-rp-mo-ba5-br100,Gloria L.,Local Guide · 137 reviews · 175 photos,2 years ago,Open and clean atmosphere. Friendly and helpful staff. There are also real bargains here.,
https://lh3.googleusercontent.com/a/ACg8ocJ5Yw18wG7C2FBgww3_kKFWlVa_s-_eTc5fmVVNoqAZ=w72-h72-p-rp-mo-br100,Alexander Heckel,60 reviews,3 years ago,"Very nice seller, everything in order, saved a few euros, good thing.",
